Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,12,14,5,750,750,959,957,DL,1815,N3749D,129,127,115,2,0,MCO,CVG,756,5,9,0,,0,0,0,0,0,0
2007,12,14,5,41,35,558,602,DL,1816,N660DL,197,207,175,-4,6,PHX,ATL,1587,7,15,0,,0,0,0,0,0,0
2007,12,14,5,2016,2020,2258,2307,DL,1817,N372DA,342,347,294,-9,-4,TPA,LAX,2158,29,19,0,,0,0,0,0,0,0
2007,12,14,5,814,815,958,1008,DL,1818,N178DZ,104,113,86,-10,-1,ATL,FLL,581,4,14,0,,0,0,0,0,0,0
2007,12,14,5,1738,1730,2008,2011,DL,1819,N937DL,90,101,74,-3,8,STL,ATL,483,6,10,0,,0,0,0,0,0,0
2007,12,14,5,636,645,1403,1409,DL,1820,N394DA,267,264,243,-6,-9,SFO,CVG,2036,8,16,0,,0,0,0,0,0,0
2007,12,14,5,1517,1515,1724,1720,DL,1820,N3764D,127,125,107,4,2,CVG,MCO,756,8,12,0,,0,0,0,0,0,0
2007,12,14,5,1659,1600,2035,1926,DL,1821,N904DE,216,206,179,69,59,BOS,PBI,1197,6,31,0,,0,20,0,10,0,39
2007,12,14,5,2045,1905,2316,2154,DL,1822,N980DL,151,169,135,82,100,PBI,LGA,1035,11,5,0,,0,0,0,0,0,82
2007,12,14,5,1924,1914,2026,2015,DL,1823,N964DL,62,61,36,11,10,ATL,SAV,215,4,22,0,,0,0,0,0,0,0
2007,12,14,5,706,710,842,847,DL,1824,N663DN,96,97,62,-5,-4,MCO,ATL,403,18,16,0,,0,0,0,0,0,0
2007,12,14,5,820,820,1021,1034,DL,1825,N830MH,241,254,217,-13,0,ATL,SLC,1589,6,18,0,,0,0,0,0,0,0
2007,12,14,5,1218,1220,1542,1606,DL,1825,N830MH,384,406,368,-24,-2,SLC,HNL,2994,3,13,0,,0,0,0,0,0,0
2007,12,14,5,2237,2242,748,753,DL,1826,N828MH,371,371,347,-5,-5,HNL,SLC,2994,5,19,0,,0,0,0,0,0,0
2007,12,14,5,555,600,727,727,DL,1827,N140LL,92,87,64,0,-5,TPA,ATL,406,17,11,0,,0,0,0,0,0,0
2007,12,14,5,1053,1040,1844,1819,DL,1828,N385DN,291,279,261,25,13,LAX,MCO,2217,12,18,0,,0,0,0,14,0,11
2007,12,14,5,1647,1605,1840,1753,DL,1830,N653DL,113,108,77,47,42,PBI,ATL,545,27,9,0,,0,0,0,5,0,42
2007,12,14,5,2101,2015,9,2314,DL,1831,N904DE,188,179,160,55,46,PBI,BOS,1197,9,19,0,,0,0,0,9,0,46
2007,12,14,5,1815,1741,2031,2000,DL,1832,N378DA,136,139,98,31,34,ATL,EWR,745,8,30,0,,0,0,0,31,0,0
2007,12,14,5,1652,1500,2001,1818,DL,1833,N980DL,189,198,149,103,112,LGA,PBI,1035,3,37,0,,0,11,0,0,0,92
2007,12,14,5,1553,1545,1917,1920,DL,1834,N919DE,204,215,182,-3,8,BOS,FLL,1237,3,19,0,,0,0,0,0,0,0
2007,12,14,5,1159,1200,1523,1514,DL,1835,N946DL,204,194,167,9,-1,LGA,FLL,1076,4,33,0,,0,0,0,0,0,0
2007,12,14,5,1217,1221,1447,1458,DL,1836,N931DL,150,157,130,-11,-4,TPA,JFK,1005,7,13,0,,0,0,0,0,0,0
2007,12,14,5,1546,1550,1656,1703,DL,1837,N924DL,70,73,44,-7,-4,CHS,ATL,259,13,13,0,,0,0,0,0,0,0
2007,12,14,5,1130,1135,1209,1221,DL,1839,N3757D,99,106,74,-12,-5,SLC,SMF,532,7,18,0,,0,0,0,0,0,0
2007,12,14,5,725,730,948,957,DL,1840,N914DL,83,87,62,-9,-5,LIT,ATL,453,9,12,0,,0,0,0,0,0,0
2007,12,14,5,2030,2030,2329,2339,DL,1841,N900DE,179,189,149,-10,0,LGA,PBI,1035,4,26,0,,0,0,0,0,0,0
2007,12,14,5,741,745,1050,1032,DL,1842,N900DE,189,167,140,18,-4,PBI,LGA,1035,39,10,0,,0,0,0,18,0,0
2007,12,14,5,745,745,1323,1138,DL,1843,N922DL,338,233,194,105,0,BOS,RSW,1249,6,138,0,,0,0,0,105,0,0
2007,12,14,5,1152,1200,1451,1507,DL,1844,N919DE,179,187,163,-16,-8,RSW,BOS,1249,7,9,0,,0,0,0,0,0,0
2007,12,14,5,1848,1854,2018,2022,DL,1845,N978DL,90,88,65,-4,-6,ATL,MLB,443,5,20,0,,0,0,0,0,0,0
2007,12,14,5,1600,1435,1835,1719,DL,1846,N912DL,155,164,131,76,85,MCO,LGA,950,10,14,0,,0,0,0,0,0,76
2007,12,14,5,1950,1950,2241,2249,DL,1847,N946DL,171,179,136,-8,0,LGA,MCO,950,3,32,0,,0,0,0,0,0,0
2007,12,14,5,1940,1945,2015,2019,DL,1848,N975DL,95,94,72,-4,-5,ATL,STL,483,4,19,0,,0,0,0,0,0,0
2007,12,14,5,2014,2003,2113,2100,DL,1849,N958DL,59,57,25,13,11,ATL,TYS,152,5,29,0,,0,0,0,0,0,0
2007,12,14,5,1911,1759,2209,2058,DL,1850,N912DL,178,179,155,71,72,LGA,TPA,1011,4,19,0,,0,0,0,0,0,71
2007,12,14,5,939,940,1132,1139,DL,1851,N702TW,113,119,88,-7,-1,BWI,ATL,576,11,14,0,,0,0,0,0,0,0
2007,12,14,5,1241,1229,1406,1354,DL,1851,N702TW,85,85,62,12,12,ATL,MCO,403,8,15,0,,0,0,0,0,0,0
2007,12,14,5,1639,1530,2006,1835,DL,1853,N995DL,207,185,158,91,69,LGA,TPA,1011,4,45,0,,0,29,0,22,0,40
2007,12,14,5,2244,2238,636,615,DL,1855,N385DN,292,277,246,21,6,LAX,MCO,2217,6,40,0,,0,3,0,15,0,3
2007,12,14,5,818,820,1027,1035,DL,1856,N911DL,189,195,158,-8,-2,SJU,MCO,1189,6,25,0,,0,0,0,0,0,0
2007,12,14,5,1139,1145,1425,1439,DL,1856,N911DL,166,174,145,-14,-6,MCO,BOS,1121,10,11,0,,0,0,0,0,0,0
2007,12,14,5,1518,1520,1836,1839,DL,1857,N911DL,198,199,174,-3,-2,BOS,MCO,1121,7,17,0,,0,0,0,0,0,0
2007,12,14,5,721,730,944,1000,DL,1858,N649DL,143,150,121,-16,-9,MCO,JFK,944,10,12,0,,0,0,0,0,0,0
2007,12,14,5,2044,2045,2243,2246,DL,1859,N645DL,299,301,278,-3,-1,CVG,SFO,2036,13,8,0,,0,0,0,0,0,0
2007,12,14,5,847,815,1200,1139,DL,1861,N953DL,193,204,165,21,32,JFK,FLL,1069,3,25,0,,0,21,0,0,0,0
2007,12,14,5,1101,1105,1428,1417,DL,1862,N952DL,207,192,172,11,-4,JFK,FLL,1069,5,30,0,,0,0,0,0,0,0
2007,12,14,5,725,730,1024,1024,DL,1863,N918DE,179,174,140,0,-5,LGA,MCO,950,10,29,0,,0,0,0,0,0,0
2007,12,14,5,731,730,901,856,DL,1864,N904DL,90,86,61,5,1,DAB,ATL,366,12,17,0,,0,0,0,0,0,0
2007,12,14,5,948,945,1128,1128,DL,1864,N904DL,100,103,74,0,3,ATL,PIT,526,5,21,0,,0,0,0,0,0,0
2007,12,14,5,1530,1536,1711,1707,DL,1865,N908DL,101,91,70,4,-6,ATL,SRQ,445,6,25,0,,0,0,0,0,0,0
2007,12,14,5,811,720,1157,1027,DL,1866,N980DL,226,187,201,90,51,LGA,FLL,1076,11,14,0,,0,51,0,39,0,0
2007,12,14,5,814,820,1110,1127,DL,1867,N6708D,176,187,137,-17,-6,JFK,MCO,944,9,30,0,,0,0,0,0,0,0
2007,12,14,5,1100,1105,1239,1236,DL,1869,N920DE,99,91,66,3,-5,ATL,TPA,406,4,29,0,,0,0,0,0,0,0
2007,12,14,5,1600,1600,1849,1757,DL,1870,N662DN,169,117,85,52,0,MIA,ATL,595,14,70,0,,0,0,0,52,0,0
2007,12,14,5,1026,1020,1207,1156,DL,1871,N828MH,101,96,67,11,6,ATL,MCO,403,7,27,0,,0,0,0,0,0,0
2007,12,14,5,1150,1130,1442,1424,DL,1872,N925DL,172,174,153,18,20,TPA,BOS,1185,8,11,0,,0,0,0,0,0,18
2007,12,14,5,1249,1255,1323,1334,DL,1873,N633DL,94,99,71,-11,-6,ATL,MSY,425,5,18,0,,0,0,0,0,0,0
2007,12,14,5,1255,1259,1359,1409,DL,1874,N905DL,64,70,46,-10,-4,CHS,ATL,259,8,10,0,,0,0,0,0,0,0
2007,12,14,5,1457,1458,1525,1541,DL,1874,N905DL,88,103,72,-16,-1,ATL,MSY,425,5,11,0,,0,0,0,0,0,0
2007,12,14,5,555,600,725,724,DL,1875,N636DL,90,84,61,1,-5,RDU,ATL,356,10,19,0,,0,0,0,0,0,0
2007,12,14,5,1307,1310,1545,1546,DL,1878,N905DE,158,156,132,-1,-3,FLL,CVG,932,9,17,0,,0,0,0,0,0,0
2007,12,14,5,NA,800,NA,1133,DL,1879,N922DL,NA,213,NA,NA,NA,BOS,TPA,1185,0,0,1,B,0,0,0,0,0,0
2007,12,14,5,802,815,1105,1131,DL,1880,N931DL,183,196,155,-26,-13,JFK,TPA,1005,3,25,0,,0,0,0,0,0,0
2007,12,14,5,2106,2045,2223,2157,DL,1881,N648DL,77,72,45,26,21,ATL,JAX,270,7,25,0,,0,21,0,5,0,0
2007,12,14,5,1637,1640,1748,1742,DL,1882,N922DL,71,62,33,6,-3,ATL,SAV,215,6,32,0,,0,0,0,0,0,0
2007,12,14,5,732,730,1132,1054,DL,1883,N944DL,240,204,171,38,2,BOS,MCO,1121,3,66,0,,0,0,0,38,0,0
2007,12,14,5,654,700,919,931,DL,1884,N6709,325,331,300,-12,-6,MCO,LAX,2217,11,14,0,,0,0,0,0,0,0
2007,12,14,5,1915,1840,2207,2158,DL,1885,N948DL,172,198,147,9,35,LGA,FLL,1076,6,19,0,,0,0,0,0,0,0
2007,12,14,5,2139,2140,2343,1,DL,1886,N3730B,124,141,98,-18,-1,ATL,JFK,760,9,17,0,,0,0,0,0,0,0
2007,12,14,5,1143,1100,1522,1354,DL,1887,N912DL,219,174,141,88,43,LGA,MCO,950,7,71,0,,0,38,0,45,0,5
2007,12,14,5,729,735,1020,1014,DL,1888,N912DL,171,159,136,6,-6,MCO,LGA,950,25,10,0,,0,0,0,0,0,0
2007,12,14,5,2013,1925,2327,2235,DL,1889,N3767,374,370,349,52,48,BOS,LAS,2381,8,17,0,,0,48,0,4,0,0
2007,12,14,5,1131,1135,1230,1224,DL,1890,N386DA,119,109,92,6,-4,SLC,GEG,546,7,20,0,,0,0,0,0,0,0
2007,12,14,5,1927,1845,2213,2128,DL,1892,N3731T,166,163,132,45,42,TPA,LGA,1011,10,24,0,,0,0,0,27,0,18
2007,12,14,5,804,805,1112,1058,DL,1895,N946DL,188,173,148,14,-1,FLL,LGA,1076,24,16,0,,0,0,0,0,0,0
2007,12,14,5,2228,2235,532,600,DL,1896,N3766,244,265,229,-28,-7,LAS,MCO,2039,5,10,0,,0,0,0,0,0,0
2007,12,14,5,1119,1115,1352,1354,DL,1897,N974DL,153,159,131,-2,4,TPA,LGA,1011,8,14,0,,0,0,0,0,0,0
2007,12,14,5,1230,1148,1525,1445,DL,1898,N995DL,175,177,151,40,42,PBI,LGA,1035,10,14,0,,0,0,0,0,0,40
2007,12,14,5,1004,1005,1833,1832,DL,1899,N3767,329,327,297,1,-1,LAX,BOS,2611,16,16,0,,0,0,0,0,0,0
2007,12,14,5,NA,600,NA,708,DL,1905,N911DE,NA,68,NA,NA,NA,BOS,LGA,185,0,0,1,B,0,0,0,0,0,0
2007,12,14,5,559,600,741,700,DL,1906,N912DE,102,60,34,41,-1,LGA,BOS,185,26,42,0,,0,0,0,41,0,0
2007,12,14,5,643,630,850,739,DL,1907,N911DE,127,69,54,71,13,BOS,LGA,185,5,68,0,,0,0,0,71,0,0
2007,12,14,5,NA,630,NA,734,DL,1908,N914DE,NA,64,NA,NA,NA,LGA,BOS,185,0,0,1,B,0,0,0,0,0,0
2007,12,14,5,NA,730,NA,843,DL,1909,N912DE,NA,73,NA,NA,NA,BOS,LGA,185,0,0,1,B,0,0,0,0,0,0
2007,12,14,5,728,730,923,837,DL,1910,N910DE,115,67,36,46,-2,LGA,BOS,185,39,40,0,,0,0,0,46,0,0
2007,12,14,5,922,830,1050,947,DL,1911,N912DE,88,77,40,63,52,BOS,LGA,185,5,43,0,,0,52,0,11,0,0
2007,12,14,5,834,830,1030,940,DL,1912,N914DE,116,70,40,50,4,LGA,BOS,185,20,56,0,,0,0,0,50,0,0
2007,12,14,5,959,930,1124,1042,DL,1913,N910DE,85,72,40,42,29,BOS,LGA,185,7,38,0,,0,0,0,42,0,0
2007,12,14,5,928,930,1049,1043,DL,1914,N911DE,81,73,34,6,-2,LGA,BOS,185,18,29,0,,0,0,0,0,0,0
2007,12,14,5,NA,1030,NA,1138,DL,1915,N914DE,NA,68,NA,NA,NA,BOS,LGA,185,0,0,1,B,0,0,0,0,0,0
2007,12,14,5,NA,1030,NA,1146,DL,1916,N912DE,NA,76,NA,NA,NA,LGA,BOS,185,0,0,1,B,0,0,0,0,0,0
2007,12,14,5,1131,1130,1231,1239,DL,1917,N914DE,60,69,37,-8,1,BOS,LGA,185,4,19,0,,0,0,0,0,0,0
2007,12,14,5,1129,1130,1252,1245,DL,1918,N912DE,83,75,33,7,-1,LGA,BOS,185,9,41,0,,0,0,0,0,0,0
2007,12,14,5,1228,1230,1329,1339,DL,1919,N911DE,61,69,36,-10,-2,BOS,LGA,185,5,20,0,,0,0,0,0,0,0
2007,12,14,5,1229,1229,1354,1337,DL,1920,N910DE,85,68,35,17,0,LGA,BOS,185,10,40,0,,0,0,0,17,0,0
2007,12,14,5,1328,1330,1432,1443,DL,1921,N912DE,64,73,43,-11,-2,BOS,LGA,185,5,16,0,,0,0,0,0,0,0
2007,12,14,5,1328,1330,1440,1438,DL,1922,N914DE,72,68,36,2,-2,LGA,BOS,185,9,27,0,,0,0,0,0,0,0
2007,12,14,5,1429,1430,1538,1541,DL,1923,N910DE,69,71,43,-3,-1,BOS,LGA,185,5,21,0,,0,0,0,0,0,0
2007,12,14,5,1428,1430,1539,1541,DL,1924,N911DE,71,71,40,-2,-2,LGA,BOS,185,7,24,0,,0,0,0,0,0,0
2007,12,14,5,1528,1530,1640,1641,DL,1925,N914DE,72,71,42,-1,-2,BOS,LGA,185,8,22,0,,0,0,0,0,0,0
2007,12,14,5,1528,1530,1639,1646,DL,1926,N912DE,71,76,39,-7,-2,LGA,BOS,185,7,25,0,,0,0,0,0,0,0
2007,12,14,5,1628,1630,1748,1745,DL,1927,N911DE,80,75,56,3,-2,BOS,LGA,185,4,20,0,,0,0,0,0,0,0
2007,12,14,5,1628,1630,1744,1748,DL,1928,N910DE,76,78,36,-4,-2,LGA,BOS,185,11,29,0,,0,0,0,0,0,0
2007,12,14,5,1730,1730,1856,1841,DL,1929,N912DE,86,71,40,15,0,BOS,LGA,185,3,43,0,,0,0,0,15,0,0
2007,12,14,5,1728,1729,1848,1851,DL,1930,N914DE,80,82,39,-3,-1,LGA,BOS,185,11,30,0,,0,0,0,0,0,0
2007,12,14,5,1829,1830,2016,1947,DL,1931,N910DE,107,77,48,29,-1,BOS,LGA,185,3,56,0,,0,0,0,29,0,0
2007,12,14,5,1829,1830,1934,1949,DL,1932,N911DE,65,79,35,-15,-1,LGA,BOS,185,10,20,0,,0,0,0,0,0,0
2007,12,14,5,1928,1930,2043,2045,DL,1933,N914DE,75,75,43,-2,-2,BOS,LGA,185,5,27,0,,0,0,0,0,0,0
2007,12,14,5,1928,1930,2034,2045,DL,1934,N912DE,66,75,39,-11,-2,LGA,BOS,185,11,16,0,,0,0,0,0,0,0
2007,12,14,5,2024,2030,2139,2142,DL,1935,N911DE,75,72,41,-3,-6,BOS,LGA,185,3,31,0,,0,0,0,0,0,0
2007,12,14,5,2033,2030,2140,2143,DL,1936,N910DE,67,73,38,-3,3,LGA,BOS,185,9,20,0,,0,0,0,0,0,0
2007,12,14,5,648,650,824,753,DL,1940,N916DE,96,63,54,31,-2,DCA,LGA,214,2,40,0,,0,0,0,31,0,0
2007,12,14,5,628,630,826,737,DL,1941,N909DE,118,67,47,49,-2,LGA,DCA,214,3,68,0,,0,0,0,49,0,0
2007,12,14,5,731,730,858,838,DL,1942,N908DE,87,68,68,20,1,DCA,LGA,214,3,16,0,,0,0,0,20,0,0
2007,12,14,5,752,730,930,839,DL,1943,N915DE,98,69,48,51,22,LGA,DCA,214,3,47,0,,0,0,22,29,0,0
2007,12,14,5,849,830,1022,938,DL,1944,N909DE,93,68,43,44,19,DCA,LGA,214,4,46,0,,0,0,0,25,0,19
2007,12,14,5,850,830,1013,943,DL,1945,N916DE,83,73,44,30,20,LGA,DCA,214,2,37,0,,0,0,0,10,0,20
2007,12,14,5,948,930,1054,1042,DL,1946,N915DE,66,72,46,12,18,DCA,LGA,214,3,17,0,,0,0,0,0,0,0
2007,12,14,5,937,930,1100,1050,DL,1947,N908DE,83,80,43,10,7,LGA,DCA,214,4,36,0,,0,0,0,0,0,0
2007,12,14,5,1035,1030,1132,1137,DL,1948,N916DE,57,67,41,-5,5,DCA,LGA,214,3,13,0,,0,0,0,0,0,0
2007,12,14,5,1038,1029,1157,1146,DL,1949,N909DE,79,77,41,11,9,LGA,DCA,214,4,34,0,,0,0,0,0,0,0
2007,12,14,5,1158,1130,1304,1243,DL,1950,N908DE,66,73,38,21,28,DCA,LGA,214,4,24,0,,0,21,0,0,0,0
2007,12,14,5,1128,1129,1259,1248,DL,1951,N915DE,91,79,43,11,-1,LGA,DCA,214,3,45,0,,0,0,0,0,0,0
2007,12,14,5,1228,1230,1329,1340,DL,1952,N909DE,61,70,45,-11,-2,DCA,LGA,214,3,13,0,,0,0,0,0,0,0
2007,12,14,5,1229,1229,1357,1339,DL,1953,N916DE,88,70,44,18,0,LGA,DCA,214,4,40,0,,0,0,0,18,0,0
2007,12,14,5,1326,1330,1429,1450,DL,1954,N915DE,63,80,46,-21,-4,DCA,LGA,214,1,16,0,,0,0,0,0,0,0
2007,12,14,5,1331,1330,1446,1441,DL,1955,N908DE,75,71,42,5,1,LGA,DCA,214,4,29,0,,0,0,0,0,0,0
2007,12,14,5,1428,1430,1539,1543,DL,1956,N916DE,71,73,42,-4,-2,DCA,LGA,214,4,25,0,,0,0,0,0,0,0
2007,12,14,5,1429,1430,1533,1539,DL,1957,N909DE,64,69,41,-6,-1,LGA,DCA,214,5,18,0,,0,0,0,0,0,0
2007,12,14,5,1529,1530,1704,1645,DL,1958,N908DE,95,75,53,19,-1,DCA,LGA,214,3,39,0,,0,0,0,19,0,0
2007,12,14,5,1529,1530,1646,1647,DL,1959,N915DE,77,77,48,-1,-1,LGA,DCA,214,4,25,0,,0,0,0,0,0,0
2007,12,14,5,1632,1630,1740,1741,DL,1960,N909DE,68,71,53,-1,2,DCA,LGA,214,6,9,0,,0,0,0,0,0,0
2007,12,14,5,1629,1630,1754,1748,DL,1961,N916DE,85,78,55,6,-1,LGA,DCA,214,4,26,0,,0,0,0,0,0,0
2007,12,14,5,1727,1730,1925,1852,DL,1962,N915DE,118,82,46,33,-3,DCA,LGA,214,2,70,0,,0,0,0,33,0,0
2007,12,14,5,1730,1730,1853,1850,DL,1963,N908DE,83,80,50,3,0,LGA,DCA,214,4,29,0,,0,0,0,0,0,0
2007,12,14,5,1827,1830,1954,1944,DL,1964,N916DE,87,74,52,10,-3,DCA,LGA,214,5,30,0,,0,0,0,0,0,0
2007,12,14,5,1829,1830,1938,1949,DL,1965,N909DE,69,79,42,-11,-1,LGA,DCA,214,4,23,0,,0,0,0,0,0,0
2007,12,14,5,1931,1930,2049,2046,DL,1966,N908DE,78,76,52,3,1,DCA,LGA,214,4,22,0,,0,0,0,0,0,0
2007,12,14,5,1947,1930,2054,2043,DL,1967,N915DE,67,73,39,11,17,LGA,DCA,214,3,25,0,,0,0,0,0,0,0
2007,12,14,5,2029,2030,2143,2147,DL,1968,N909DE,74,77,45,-4,-1,DCA,LGA,214,4,25,0,,0,0,0,0,0,0
2007,12,14,5,2029,2030,2130,2144,DL,1969,N916DE,61,74,40,-14,-1,LGA,DCA,214,4,17,0,,0,0,0,0,0,0
2007,12,15,6,901,900,1750,1750,DL,1,N645DL,349,350,299,0,1,SFO,JFK,2586,28,22,0,,0,0,0,0,0,0
2007,12,15,6,1650,1618,2017,1919,DL,8,N992DL,147,121,96,58,32,IAH,ATL,689,35,16,0,,0,0,0,26,0,32
2007,12,15,6,1652,1630,1835,1810,DL,11,N136DL,103,100,69,25,22,ATL,MCO,403,10,24,0,,0,22,0,3,0,0
2007,12,15,6,856,900,1602,1610,DL,12,N616DL,246,250,215,-8,-4,SAN,ATL,1891,17,14,0,,0,0,0,0,0,0
2007,12,15,6,753,750,1317,1323,DL,14,N663DN,204,213,178,-6,3,PHX,ATL,1587,9,17,0,,0,0,0,0,0,0
2007,12,15,6,1931,1915,2054,2042,DL,15,N602DL,83,87,62,12,16,ATL,TPA,406,5,16,0,,0,0,0,0,0,0
2007,12,15,6,1646,1650,1938,1920,DL,16,N863DA,172,150,98,18,-4,ATL,JFK,760,46,28,0,,0,0,0,18,0,0
2007,12,15,6,918,850,1151,1140,DL,17,N867DA,153,170,121,11,28,JFK,ATL,760,6,26,0,,0,0,0,0,0,0
2007,12,15,6,1614,1436,1902,1609,DL,20,N124DE,168,93,97,173,98,TPA,ATL,406,11,60,0,,0,0,0,75,0,98
2007,12,15,6,753,800,1454,1447,DL,22,N136DL,241,227,205,7,-7,LAS,ATL,1747,14,22,0,,0,0,0,0,0,0
2007,12,15,6,1608,1520,1742,1706,DL,25,N960DL,94,106,67,36,48,ATL,DCA,547,4,23,0,,0,0,0,0,0,36
2007,12,15,6,1711,1645,2005,1900,DL,27,N683DA,294,255,231,65,26,ATL,PHX,1587,7,56,0,,0,0,26,39,0,0
2007,12,15,6,1158,1200,1328,1326,DL,28,N650DL,90,86,68,2,-2,MCO,ATL,403,12,10,0,,0,0,0,0,0,0
2007,12,15,6,704,700,1514,1521,DL,30,N694DA,310,321,281,-7,4,SEA,JFK,2421,8,21,0,,0,0,0,0,0,0
2007,12,15,6,1632,1620,2015,1955,DL,31,N3760C,403,395,341,20,12,JFK,LAX,2475,8,54,0,,0,5,0,8,0,7
2007,12,15,6,1318,1305,1505,1432,DL,34,N830MH,107,87,76,33,13,MCO,ATL,403,12,19,0,,0,9,0,20,0,4
2007,12,15,6,1212,1134,1934,1854,DL,36,N386DA,262,260,238,40,38,SFO,CVG,2036,7,17,0,,0,0,0,2,0,38
2007,12,15,6,NA,1705,NA,1903,DL,37,N199DN,NA,298,NA,NA,NA,CVG,SFO,2036,0,0,1,B,0,0,0,0,0,0
2007,12,15,6,1102,1050,1549,1542,DL,38,N652DL,167,172,141,7,12,DEN,ATL,1199,11,15,0,,0,0,0,0,0,0
2007,12,15,6,1844,1800,2010,1922,DL,39,N638DL,206,202,173,48,44,ATL,DEN,1199,8,25,0,,0,0,44,4,0,0
2007,12,15,6,1445,1445,1723,1642,DL,40,N606DL,158,117,122,41,0,MIA,ATL,595,11,25,0,,0,0,0,41,0,0
2007,12,15,6,1849,1850,2054,2053,DL,41,N6711M,305,303,269,1,-1,ATL,LAX,1946,7,29,0,,0,0,0,0,0,0
2007,12,15,6,1158,1143,1932,1855,DL,44,N655DL,274,252,222,37,15,LAX,CVG,1900,7,45,0,,0,0,0,22,0,15
2007,12,15,6,612,615,1342,1348,DL,46,N135DL,270,273,238,-6,-3,SFO,ATL,2139,11,21,0,,0,0,0,0,0,0
2007,12,15,6,1940,1855,2153,2129,DL,47,N6700,313,334,291,24,45,ATL,SFO,2139,10,12,0,,0,0,24,0,0,0
2007,12,15,6,1341,1335,1856,1855,DL,48,N659DL,195,200,174,1,6,SLC,CVG,1449,8,13,0,,0,0,0,0,0,0
2007,12,15,6,1646,1645,1827,1836,DL,49,N394DA,221,231,202,-9,1,CVG,SLC,1449,6,13,0,,0,0,0,0,0,0
2007,12,15,6,729,730,918,909,DL,55,N906DE,109,99,80,9,-1,CVG,ATL,373,13,16,0,,0,0,0,0,0,0
2007,12,15,6,1558,1605,1749,1736,DL,58,N670DN,111,91,80,13,-7,MCO,ATL,403,14,17,0,,0,0,0,0,0,0
2007,12,15,6,1902,1851,2110,2105,DL,59,N829MH,248,254,221,5,11,ATL,SLC,1589,6,21,0,,0,0,0,0,0,0
2007,12,15,6,1024,1025,1750,1735,DL,61,N623DL,266,250,233,15,-1,LAX,ATL,1946,14,19,0,,0,0,0,15,0,0
2007,12,15,6,1353,1315,1658,1622,DL,62,N970DL,125,127,100,36,38,DFW,ATL,732,11,14,0,,0,0,0,0,0,36
2007,12,15,6,1824,1800,2001,1928,DL,63,N628DL,97,88,61,33,24,ATL,MCO,403,10,26,0,,0,24,0,9,0,0
